Symbol,Name,Industry,Sector
GIPR,Generation Income Properties Inc,"부동산 임대, 개발 및 운영",REAL_ESTATE
JDZG,JIADE Ltd,기타 교육 서비스 제공,CS
PPBT,Purple Biotech Ltd ADR,생명 공학 및 의학 연구,HEALTH
NCRA,Nocera Inc,어업 및 농업,MATERIALS
ATHE,Alterity Therapeutics Ltd ADR,생명 공학 및 의학 연구,HEALTH
CLWT,Euro Tech Holdings Company Ltd,환경 서비스 및 장비,INDUSTRIAL
PETZ,TDH Holdings Inc,식품 가공,CD
EEIQ,EpicQuest Education Group International Ltd,기타 교육 서비스 제공,CS
VRME,VerifyMe Inc,소프트웨어,IT
AVTX,Avalo Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
GLYC,GlycoMimetics Inc,생명 공학 및 의학 연구,HEALTH
RMCF,Rocky Mountain Chocolate Factory Inc (Delaware),식품 가공,CD
CREV,Carbon Revolution PLC,특수 화학제,MATERIALS
JVA,Coffee Holding Co Inc,식품 가공,CD
NXL,Nexalin Technology Inc,첨단 의료 장비 및 기술,HEALTH
CHEK,Check Cap Ltd,생명 공학 및 의학 연구,HEALTH
JL,J-Long Group Ltd,의류 및 액세서리,CD
BCTX,Briacell Therapeutics Corp,생명 공학 및 의학 연구,HEALTH
REBN,Reborn Coffee Inc,레스토랑 및 바,CD
CNVS,Cineverse Corp,엔터테인먼트 제작,COMMUNICATION
LITM,Snow Lake Resources Ltd,특수 채굴 및 금속,MATERIALS
GURE,Gulf Resources Inc,상품 화학,MATERIALS
RAYA,Erayak Power Solution Group Inc,전기 부품 및 장비,INDUSTRIAL
PMD,Psychemedics Corp,의료 시설 및 서비스,HEALTH
MBIO,Mustang Bio Inc,생명 공학 및 의학 연구,HEALTH
HOVR,New Horizon Aircraft Ltd,항공우주 및 방위,INDUSTRIAL
QTI,QT Imaging Holdings Inc,첨단 의료 장비 및 기술,HEALTH
MEGL,Magic Empire Global Ltd,투자 은행 및 중개 서비스,FINANCIAL
NVOS,Novo Integrated Sciences Inc,의료 시설 및 서비스,HEALTH
SGLY,Singularity Future Technology Ltd,"배달, 우편, 항공 화물 및 육상 물류",INDUSTRIAL
SLGL,Sol Gel Technologies Ltd,생명 공학 및 의학 연구,HEALTH
LIDR,AEye Inc,전자 장비 및 부품,IT
MNPR,Monopar Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
SQFT,Presidio Property Trust Inc,복합부동산 REITs,REAL_ESTATE
OTRK,Ontrak Inc,의료 시설 및 서비스,HEALTH
BENF,Beneficient,핀테크,FINANCIAL
KPRX,Kiora Pharmaceuticals Inc,생명 공학 및 의학 연구,HEALTH
AIHS,Senmiao Technology Ltd,"자동차 차량, 부품 및 서비스 소매",CD
PXSAP,Pyxis Tankers 7 75 Cumulative Convertible Pref Shs Series A,해양 화물 및 물류,INDUSTRIAL
BTOG,Bit Origin Ltd,블록 체인 및 암호화폐,FINANCIAL
LKCO,Luokung Technology Corp,소프트웨어,IT
ATPC,Agape ATP Corp,"의료 장비, 물품 및 유통",HEALTH
KTRA,Kintara Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
BFI,BurgerFi International Inc,레스토랑 및 바,CD
ADN,Advent Technologies Holdings Inc,재생 가능 에너지 장비 및 서비스,ENERGY
ADD,Color Star Technology Co Ltd,기타 교육 서비스 제공,CS
KZIA,Kazia Therapeutics Ltd ADR,생명 공학 및 의학 연구,HEALTH
LEDS,SemiLEDs Corp,반도체,IT
XWEL,XWELL Inc,개인 서비스,CS
SRM,SRM Entertainment Inc,장난감 및 어린이 제품,CD
SOGP,Sound Group Inc ADR,온라인 서비스,IT
SIDU,Sidus Space Inc,항공우주 및 방위,INDUSTRIAL
TNXP,Tonix Pharmaceuticals Holding Corp,제약,HEALTH
BLBX,Blackboxstocks Inc,소프트웨어,IT
CDIO,Cardio Diagnostics Holdings Inc,생명 공학 및 의학 연구,HEALTH
YJ,Yunji Inc ADR,온라인 서비스,IT
CARV,Carver Bancorp Inc,은행,FINANCIAL
MEDS,TRxADE Health Inc,온라인 서비스,IT
AMPG,Amplitech Group Inc,통신 및 네트워킹,COMMUNICATION
NCI,Neo-Concept International Group Holdings Ltd,의류 및 액세서리,CD
MTEM,Molecular Templates Inc,생명 공학 및 의학 연구,HEALTH
MGRX,Mangoceuticals Inc,의료 시설 및 서비스,HEALTH
DXYN,Dixie Group Inc,가정용 가구,CD
GOVX,GeoVax Labs Inc,생명 공학 및 의학 연구,HEALTH
SMTK,SmartKem Inc,반도체,IT
SPI,SPI Energy Co Ltd,재생 가능 에너지 장비 및 서비스,ENERGY
ERNA,Eterna Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
DOMH,Dominari Holdings Inc,생명 공학 및 의학 연구,HEALTH
NLSP,NLS Pharmaceutics AG,생명 공학 및 의학 연구,HEALTH
KRKR,36Kr Holdings Inc ADR,온라인 서비스,IT
JXJT,JX Luxventure Ltd,의류 및 액세서리,CD
IKT,Inhibikase Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
MAXN,Maxeon Solar Technologies Ltd,재생 가능 에너지 장비 및 서비스,ENERGY
BTBD,Bt Brands Inc,레스토랑 및 바,CD
TRAW,Traws Pharma Inc,생명 공학 및 의학 연구,HEALTH
AKTS,Akoustis Technologies Inc,전자 장비 및 부품,IT
CNTG,Centogene NV,생명 공학 및 의학 연구,HEALTH
WISA,WiSA Technologies Inc,반도체,IT
PSTV,Plus Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
TCTM,TCTM Kids IT Education Inc ADR,전문 및 비즈니스 교육,CS
BRTX,BioRestorative Therapies Inc,생명 공학 및 의학 연구,HEALTH
KDLY,Kindly MD Inc,의료 시설 및 서비스,HEALTH
CNFR,Conifer Holdings Inc,손해보험,FINANCIAL
GVP,GSE Systems Inc,IT 서비스 및 컨설팅,IT
PBM,Psyence Biomedical Ltd,제약,HEALTH
ALPP,Alpine 4 Holdings Inc,전자 장비 및 부품,IT
BLIN,Bridgeline Digital Inc,소프트웨어,IT
EMKR,EMCORE Corp,항공우주 및 방위,INDUSTRIAL
BDRX,Biodexa Pharmaceuticals PLC ADR,생명 공학 및 의학 연구,HEALTH
CTNT,Cheetah Net Supply Chain Service Inc,"자동차 차량, 부품 및 서비스 소매",CD
FGI,FGI Industries Ltd,주택 개조 제품 및 서비스 소매,CD
NIVF,NewGenIvf Group Ltd,의료 시설 및 서비스,HEALTH
ONVO,Organovo Holdings Inc,생명 공학 및 의학 연구,HEALTH
GVH,Globavend Holdings Ltd,"배달, 우편, 항공 화물 및 육상 물류",INDUSTRIAL
AEI,Alset Inc,건설 및 엔지니어링,INDUSTRIAL
SYRA,Syra Health Corp,의료 시설 및 서비스,HEALTH
WBUY,Webuy Global Ltd,온라인 서비스,IT
ABVC,ABVC Biopharma Inc,생명 공학 및 의학 연구,HEALTH
ADXN,Addex Therapeutics Ltd ADR,생명 공학 및 의학 연구,HEALTH
MNTS,Momentus Inc,항공우주 및 방위,INDUSTRIAL
VLCN,Volcon Inc,자동차 및 트럭 제조,INDUSTRIAL
ZCAR,Zoomcar Holdings Inc,지상 및 해상 여객 운송,INDUSTRIAL
WLDS,Wearable Devices Ltd,통합 하드웨어 및 소프트웨어,IT
WHLRP,Wheeler Real Estate Investment Trust Series B Conv Prf Shs,상업용 REITs,REAL_ESTATE
HLTH,Cue Health Inc,소프트웨어,IT
APTO,Aptose Biosciences Inc,생명 공학 및 의학 연구,HEALTH
MLGO,MicroAlgo Inc,IT 서비스 및 컨설팅,IT
CYCN,Cyclerion Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
GV,Visionary Holdings Inc,"부동산 임대, 개발 및 운영",REAL_ESTATE
HIHO,Highway Holdings Ltd,철 및 강철,MATERIALS
WAFU,Wah Fu Education Group Ltd,기타 교육 서비스 제공,CS
ATIF,ATIF Holdings Ltd,전문 정보 서비스,CS
TENX,Tenax Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
AAGR,African Agriculture Holdings Inc,어업 및 농업,MATERIALS
MYNZ,Mainz Biomed NV,의료 시설 및 서비스,HEALTH
ARBB,ARB IOT Group Ltd,IT 서비스 및 컨설팅,IT
PRPO,Precipio Inc,첨단 의료 장비 및 기술,HEALTH
STEC,Santech Holdings Ltd ADR,투자 관리 및 펀드 운영,FINANCIAL
MDRRP,Medalist Diversified REIT Cumulative Redeemable Pref Shs Series A,상업용 REITs,REAL_ESTATE
BON,Bon Natural Life Ltd,제약,HEALTH
MARPS,Marine Petroleum Units,"오일, 가스 탐사 및 생산",ENERGY
PIXY,ShiftPixy Inc,고용 서비스,CS
PWM,Prestige Wealth Inc,투자 관리 및 펀드 운영,FINANCIAL
PULM,Pulmatrix Inc,생명 공학 및 의학 연구,HEALTH
ASTI,Ascent Solar Technologies Inc,재생 가능 에너지 장비 및 서비스,ENERGY
BGLC,BioNexus Gene Lab Corp,생명 공학 및 의학 연구,HEALTH
SLE,Super League Enterprise Inc,온라인 서비스,IT
COEP,Coeptis Therapeutics Holdings Inc,제약,HEALTH
DTSS,Datasea Inc,소프트웨어,IT
VCNX,Vaccinex Inc,생명 공학 및 의학 연구,HEALTH
VERB,Verb Technology Company Inc,IT 서비스 및 컨설팅,IT
PAVS,Paranovus Entertainment Technology Ltd,식품 가공,CD
WLGS,WANG & LEE GROUP Inc,건설 및 엔지니어링,INDUSTRIAL
STKH,Steakholder Foods Ltd ADR,어업 및 농업,MATERIALS
MFI,mF International Limited,IT 서비스 및 컨설팅,IT
PRZO,Parazero Technologies Ltd,항공우주 및 방위,INDUSTRIAL
RCRT,Recruiter.Com Group Inc,고용 서비스,CS
PAVM,PAVmed Inc,첨단 의료 장비 및 기술,HEALTH
ENG,ENGlobal Corp,건설 및 엔지니어링,INDUSTRIAL
NCNA,NuCana PLC ADR,생명 공학 및 의학 연구,HEALTH
SNTI,Senti Biosciences Inc,생명 공학 및 의학 연구,HEALTH
XTIA,XTI Aerospace Inc,항공우주 및 방위,INDUSTRIAL
LMFA,LM Funding America Inc,소비자 대출,FINANCIAL
PEGY,Pineapple Energy Inc,전력 유틸리티,UTILITY
SCKT,Socket Mobile Inc,전자 장비 및 부품,IT
ARTW,Art's Way Manufacturing Co Inc,중장비 및 차량,INDUSTRIAL
ELAB,ELEVAI Labs Inc,생명 공학 및 의학 연구,HEALTH
BREA,Brera Holdings PLC,여가 및 오락시설,CD
TBIO,Telesis Bio Inc,첨단 의료 장비 및 기술,HEALTH
KA,Kineta Inc,생명 공학 및 의학 연구,HEALTH
CISS,C3is Inc,경영 지원 서비스,CS
SPCB,Supercom Ltd,소프트웨어,IT
LDWY,Lendway Inc,소비자 대출,FINANCIAL
CREG,Smart Powerr Corp,재생 가능 에너지 장비 및 서비스,ENERGY
HUBC,Hub Cyber Security Ltd,소프트웨어,IT
INTZ,Intrusion Inc,IT 서비스 및 컨설팅,IT
CVKD,Cadrenal Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
VVOS,Vivos Therapeutics Inc,"의료 장비, 물품 및 유통",HEALTH
GRNQ,GreenPro Capital Corp,기업 금융 서비스,FINANCIAL
WINT,Windtree Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
ROMA,Roma Green Finance Ltd,경영 지원 서비스,CS
PNBK,Patriot National Bancorp Inc,은행,FINANCIAL
GWAV,Greenwave Technology Solutions Inc,환경 서비스 및 장비,INDUSTRIAL
CLEU,China Liberal Education Holdings Ltd,기타 교육 서비스 제공,CS
TWOU,2U Inc,IT 서비스 및 컨설팅,IT
CAUD,Collective Audience Inc,IT 서비스 및 컨설팅,IT
BNOX,Bionomics Ltd ADR,생명 공학 및 의학 연구,HEALTH
CYN,CYNGN Inc,소프트웨어,IT
TC,TuanChe Ltd ADR,경영 지원 서비스,CS
IVDA,Iveda Solutions Inc,통신 및 네트워킹,COMMUNICATION
IDAI,T Stamp Inc,소프트웨어,IT
IMCC,IM Cannabis Corp,의약품 소매,HEALTH
MIND,Mind Technology Inc,오일 관련 서비스 및 장비,ENERGY
FATBB,FAT Brands Inc Class B,레스토랑 및 바,CD
POLA,Polar Power Inc,전기 부품 및 장비,INDUSTRIAL
FTFT,Future Fintech Group Inc,블록 체인 및 암호화폐,FINANCIAL
WKEY,Wisekey International Holding AG ADR,반도체,IT
AMST,Amesite Inc,소프트웨어,IT
GDHG,Golden Heaven Group Holdings Ltd,여가 및 오락시설,CD
JNVR,Janover Inc,핀테크,FINANCIAL
CPOP,Pop Culture Group Co Ltd,여가 및 오락시설,CD
SHPH,Shuttle Pharmaceuticals Holdings Inc,제약,HEALTH
JAGX,Jaguar Health Inc,생명 공학 및 의학 연구,HEALTH
GENE,Genetic Technologies Ltd ADR,의료 시설 및 서비스,HEALTH
JCSE,JE Cleantech Holdings Ltd,산업용 기계 및 장비,INDUSTRIAL
WRNT,Warrantee Inc ADR,광고 및 마케팅,CS
FRES,Fresh2 Group Ltd ADR,생명 공학 및 의학 연구,HEALTH
NURO,NeuroMetrix Inc,"의료 장비, 물품 및 유통",HEALTH
SNTG,Sentage Holdings Inc,소비자 대출,FINANCIAL
LCFY,Locafy Ltd,소프트웨어,IT
GCTK,GlucoTrack Inc,생명 공학 및 의학 연구,HEALTH
EFOI,Energy Focus Inc,건설 자재 및 비품,MATERIALS
BFRI,Biofrontera Inc,제약,HEALTH
JTAI,Jet.AI Inc,소프트웨어,IT
ALLR,Allarity Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
KXIN,Kaixin Holdings,"자동차 차량, 부품 및 서비스 소매",CD
WATT,Energous Corp,전기 부품 및 장비,INDUSTRIAL
CHNR,China Natural Resources Inc,수자원 유틸리티,UTILITY
ASNS,Actelis Networks Inc,건설 및 엔지니어링,INDUSTRIAL
SPGC,Sacks Parente Golf Inc,오락용 제품,CD
EZFL,EzFill Holdings Inc,"오일, 가스 정제 및 마케팅",ENERGY
MOB,Mobilicom Ltd ADR,경영 지원 서비스,CS
MSGM,Motorsport Games Inc,온라인 서비스,IT
XHG,XChange TEC.INC ADR,"부동산 임대, 개발 및 운영",REAL_ESTATE
XXII,22nd Century Group Inc,담배,CD
VVPR,VivoPower International PLC,전력 유틸리티,UTILITY
MRIN,Marin Software Inc,소프트웨어,IT
IPDN,Professional Diversity Network Inc,고용 서비스,CS
SVRE,Saverone 2014 Ltd ADR,소프트웨어,IT
CRKN,Crown Electrokinetics Corp.,건설 자재,MATERIALS
ELWS,Earlyworks Co Ltd ADR,IT 서비스 및 컨설팅,IT
SILO,Silo Pharma Inc,제약,HEALTH
ANTE,Airnet Technology Inc ADR,광고 및 마케팅,CS
SNAX,Stryve Foods Inc,식품 가공,CD
VIRI,Virios Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
AQB,AquaBounty Technologies Inc,어업 및 농업,MATERIALS
SNOA,Sonoma Pharmaceuticals Inc,제약,HEALTH
ICCT,iCoreConnect Inc,소프트웨어,IT
PCSA,Processa Pharmaceuticals Inc,제약,HEALTH
KTTA,Pasithea Therapeutics Corp,생명 공학 및 의학 연구,HEALTH
OCG,Oriental Culture Holding Ltd,광고 및 마케팅,CS
XCUR,Exicure Inc,생명 공학 및 의학 연구,HEALTH
MGOL,MGO Global Inc,광고 및 마케팅,CS
SISI,Shineco Inc,식품 가공,CD
SPEC,Spectaire Holdings Inc,경영 지원 서비스,CS
YGMZ,MingZhu Logistics Holdings Ltd,지상 화물 및 물류,INDUSTRIAL
CNET,ZW Data Action Technologies Inc,광고 및 마케팅,CS
SPPL,Simpple Ltd,통합 하드웨어 및 소프트웨어,IT
LUCY,Innovative Eyewear Inc,"의료 장비, 물품 및 유통",HEALTH
XBIO,Xenetic Biosciences Inc,생명 공학 및 의학 연구,HEALTH
TTNP,Titan Pharmaceuticals Inc,제약,HEALTH
YOSH,Yoshiharu Global Co,레스토랑 및 바,CD
VINO,Gaucho Group Holdings Inc,"부동산 임대, 개발 및 운영",REAL_ESTATE
BCDA,BioCardia Inc,생명 공학 및 의학 연구,HEALTH
PHIO,Phio Pharmaceuticals Corp,생명 공학 및 의학 연구,HEALTH
MBRX,Moleculin Biotech Inc,생명 공학 및 의학 연구,HEALTH
LFLY,Leafly Holdings Inc,소프트웨어,IT
CISO,CISO Global Inc,온라인 서비스,IT
BMRA,Biomerica Inc,"의료 장비, 물품 및 유통",HEALTH
BOXL,Boxlight Corp,전자 장비 및 부품,IT
BIMI,BIMI Holdings Inc,제약,HEALTH
NMHI,Nature's Miracle Holding Inc,건설 자재 및 비품,MATERIALS
CDZIP,Cadiz Depositary Shares,수자원 유틸리티,UTILITY
VRPX,Virpax Pharmaceuticals Inc,생명 공학 및 의학 연구,HEALTH
CTHR,Charles & Colvard Ltd,의류 및 액세서리,CD
GTBP,GT Biopharma Inc,제약,HEALTH
OST,Ostin Technology Group Co Ltd,전자 장비 및 부품,IT
XELAP,Exela Technologies 6 00 Cum Convt Perptl Pref Shs Series B,IT 서비스 및 컨설팅,IT
DRUG,Bright Minds Biosciences Inc,생명 공학 및 의학 연구,HEALTH
HUGE,FSD Pharma Inc,생명 공학 및 의학 연구,HEALTH
VMAR,Vision Marine Technologies Inc,오락용 제품,CD
UPXI,Upexi Inc,온라인 서비스,IT
NDRA,ENDRA Life Sciences Inc,생명 공학 및 의학 연구,HEALTH
VEEE,Twin Vee PowerCats Co,오락용 제품,CD
LIXT,Lixte Biotechnology Holdings Inc,생명 공학 및 의학 연구,HEALTH
CEAD,CEA Industries Inc,전기 부품 및 장비,INDUSTRIAL
LTRY,Lottery.com Inc,카지노 및 도박,CD
LIPO,Lipella Pharmaceuticals Inc,생명 공학 및 의학 연구,HEALTH
BOF,BranchOut Food Inc,식품 가공,CD
DATS,DatChat Inc,IT 서비스 및 컨설팅,IT
ENVB,Enveric Biosciences Inc,생명 공학 및 의학 연구,HEALTH
NTBL,Notable Labs Ltd,생명 공학 및 의학 연구,HEALTH
RNAZ,Transcode Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
FRZA,Forza X1 Inc,오락용 제품,CD
XRTX,XORTX Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
SNPX,Synaptogenix Inc,생명 공학 및 의학 연구,HEALTH
ARTL,Artelo Biosciences Inc,생명 공학 및 의학 연구,HEALTH
TFFP,TFF Pharmaceuticals Inc,생명 공학 및 의학 연구,HEALTH
CMND,Clearmind Medicine Inc,생명 공학 및 의학 연구,HEALTH
RSLS,ReShape Lifesciences Inc,첨단 의료 장비 및 기술,HEALTH
TNFA,TNF Pharmaceuticals Inc,생명 공학 및 의학 연구,HEALTH
ADIL,Adial Pharmaceuticals Inc,생명 공학 및 의학 연구,HEALTH
RETO,ReTo Eco-Solutions Inc,건설 자재,MATERIALS
NVVE,Nuvve Holding Corp,전력 유틸리티,UTILITY
NUKK,Nukkleus Inc,핀테크,FINANCIAL
NXU,NXU Inc.,전기 부품 및 장비,INDUSTRIAL
CELZ,Creative Medical Technology Holdings Inc,생명 공학 및 의학 연구,HEALTH
BTCT,BTC Digital Ltd,블록 체인 및 암호화폐,FINANCIAL
STSS,Sharps Technology Inc,"의료 장비, 물품 및 유통",HEALTH
SGD,Safe & Green Development Corp,건설 및 엔지니어링,INDUSTRIAL
POAI,Predictive Oncology Inc,"의료 장비, 물품 및 유통",HEALTH
FORD,Forward Industries Inc,의류 및 액세서리,CD
DGLY,Digital Ally Inc,통신 및 네트워킹,COMMUNICATION
SBFM,Sunshine Biopharma Inc,제약,HEALTH
PRST,Presto Automation Inc,IT 서비스 및 컨설팅,IT
PIK,Kidpik Corp,의류 및 액세서리 소매,CD
LUXHP,LuxUrban Hotels 13 00 Cumulative Redeemable Preferred Shs Series A,"부동산 임대, 개발 및 운영",REAL_ESTATE
OPGN,OpGen Inc,생명 공학 및 의학 연구,HEALTH
QH,Quhuo Ltd ADR,"배달, 우편, 항공 화물 및 육상 물류",INDUSTRIAL
AYRO,AYRO Inc,자동차 및 트럭 제조,INDUSTRIAL
AEMD,Aethlon Medical Inc,첨단 의료 장비 및 기술,HEALTH
VERO,Venus Concept Inc,첨단 의료 장비 및 기술,HEALTH
TCRT,Alaunos Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
IFBD,Infobird Co Ltd,소프트웨어,IT
AIMD,Ainos Inc,생명 공학 및 의학 연구,HEALTH
ONFO,Onfolio Holdings Inc,경영 지원 서비스,CS
WAVD,WaveDancer Inc,IT 서비스 및 컨설팅,IT
WHLR,Wheeler Real Estate Investment Trust Inc,상업용 REITs,REAL_ESTATE
ICON,Icon Energy Corp,해양 화물 및 물류,INDUSTRIAL
OBLG,Oblong Inc,전자 장비 및 부품,IT
ATXG,Addentax Group Corp,"배달, 우편, 항공 화물 및 육상 물류",INDUSTRIAL
TRVN,Trevena Inc,생명 공학 및 의학 연구,HEALTH
SONN,Sonnet Biotherapeutics Holdings Inc,제약,HEALTH
BCAN,Femto Technologies Inc,소프트웨어,IT
ONCO,Onconetix Inc,제약,HEALTH
TIRX,Tian Ruixiang Holdings Ltd,복합보험 및 중개인,FINANCIAL
EVOK,Evoke Pharma Inc,제약,HEALTH
SOBR,Sobr Safe Inc,소프트웨어,IT
NXTT,Next Technology Holding Inc,온라인 서비스,IT
AGFY,Agrify Corp,어업 및 농업,MATERIALS
INBS,Intelligent Bio Solutions Inc,생명 공학 및 의학 연구,HEALTH
PRSO,Peraso Inc,반도체,IT
EDBL,Edible Garden AG Inc,어업 및 농업,MATERIALS
RKDA,Arcadia Biosciences Inc,식품 가공,CD
RELI,Reliance Global Group Inc,복합보험 및 중개인,FINANCIAL
VS,Versus Systems Inc,소프트웨어,IT
LYT,Lytus Technologies Holdings Ptv Ltd,온라인 서비스,IT
SVMH,SRIVARU Holding Ltd,자동차 및 트럭 제조,INDUSTRIAL
OLB,OLB Group Inc,온라인 서비스,IT
INVO,INVO Bioscience Inc,"의료 장비, 물품 및 유통",HEALTH
LQR,LQR House Inc,식품 소매 및 유통,CS
PALI,Palisade Bio Inc,생명 공학 및 의학 연구,HEALTH
APDN,Applied DNA Sciences Inc,"의료 장비, 물품 및 유통",HEALTH
SINT,SINTX Technologies Inc,"의료 장비, 물품 및 유통",HEALTH
SNGX,Soligenix Inc,생명 공학 및 의학 연구,HEALTH
FAMI,Farmmi Inc,어업 및 농업,MATERIALS
CYCCP,Cyclacel Pharmaceuticals 6 Conv Pref Shs,생명 공학 및 의학 연구,HEALTH
HEPA,Hepion Pharmaceuticals Inc,생명 공학 및 의학 연구,HEALTH
SOPA,Society Pass Inc,IT 서비스 및 컨설팅,IT
AUUD,Auddia Inc,소프트웨어,IT
NVFY,Nova LifeStyle Inc,가정용 가구,CD
DMTK,DermTech Inc,"의료 장비, 물품 및 유통",HEALTH
MICS,Singing Machine Company Inc,가정용 전자 제품,CD
ISPC,iSpecimen Inc,소프트웨어,IT
BAOS,Baosheng Media Group Holdings Ltd,광고 및 마케팅,CS
ASST,Asset Entities Inc,온라인 서비스,IT
IMTE,Integrated Media Technology Ltd,전자 장비 및 부품,IT
APVO,Aptevo Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
KITT,Nauticus Robotics Inc,산업용 기계 및 장비,INDUSTRIAL
PSNYW,Polestar Automotive Holding Uk Plc ADR,자동차 및 트럭 제조,INDUSTRIAL
NUWE,Nuwellis Inc,첨단 의료 장비 및 기술,HEALTH
LXEH,Lixiang Education Holding Co Ltd ADR,"초, 중, 고등 교육기관",CS
HCTI,Healthcare Triangle Inc,소프트웨어,IT
CING,Cingulate Inc,생명 공학 및 의학 연구,HEALTH
VBIV,VBI Vaccines Inc,생명 공학 및 의학 연구,HEALTH
ZCMD,Zhongchao Inc,전문 및 비즈니스 교육,CS
PRTG,Portage Biotech Inc,생명 공학 및 의학 연구,HEALTH
BNZI,Banzai International Inc,IT 서비스 및 컨설팅,IT
SYTA,Siyata Mobile Inc,전화 및 소형 장치,COMMUNICATION
TBLT,Toughbuilt Industries Inc,"가전제품, 도구 및 가정 용품",CD
TCJH,Top KingWin Ltd,전문 정보 서비스,CS
GNPX,Genprex Inc,생명 공학 및 의학 연구,HEALTH
KAVL,Kaival Brands Innovations Group Inc,식품 소매 및 유통,CS
VSME,VS Media Holdings Ltd,엔터테인먼트 제작,COMMUNICATION
ENSC,Ensysce Biosciences Inc,생명 공학 및 의학 연구,HEALTH
RVSN,Rail Vision Ltd,전자 장비 및 부품,IT
HOTH,Hoth Therapeutics Inc,제약,HEALTH
JWEL,Jowell Global Ltd,백화점,CD
